username,user_id,post_id,is_video,media_url,like_count,comment_count,caption,location,timestamp,date_posted,post_url,thumbnail_url
microsoft,524549267,2956267167192258157,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306555848_517828797022463_627404562248901163_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uZlu2tqCqacAX_DhwTK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBYJktZFEw1lfeJQtUUer1apBHEXptMWL9aBV0wnI_Evg&oe=649B8FAE&_nc_sid=f4eaf9,5494,65,"The passion to shape the future runs deep for NBA player @spidadmitchell. So together, we outfitted the Children’s Village in Dobbs Ferry, NY with new tech and an entire STEM curriculum.",,1666634530,24-10-2022 21:02:10,https://www.instagram.com/p/CkGxVNZpRZt/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306555848_517828797022463_627404562248901163_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uZlu2tqCqacAX_DhwTK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB0x0l0WF8XID8xKz3pPY5URnNT-NPKvXKYfVcZIGYLiw&oe=649B8FAE&_nc_sid=f4eaf9
microsoft,524549267,2956267163560100778,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306555848_517828797022463_627404562248901163_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uZlu2tqCqacAX_DhwTK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBYJktZFEw1lfeJQtUUer1apBHEXptMWL9aBV0wnI_Evg&oe=649B8FAE&_nc_sid=f4eaf9,5494,65,"The passion to shape the future runs deep for NBA player @spidadmitchell. So together, we outfitted the Children’s Village in Dobbs Ferry, NY with new tech and an entire STEM curriculum.",,1666634530,24-10-2022 21:02:10,https://www.instagram.com/p/CkGxVNZpRZt/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306555848_517828797022463_627404562248901163_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uZlu2tqCqacAX_DhwTK&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBYJktZFEw1lfeJQtUUer1apBHEXptMWL9aBV0wnI_Evg&oe=649B8FAE&_nc_sid=f4eaf9
microsoft,524549267,2956267163484638348,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312583742_586543713267433_8084135421438619299_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=csYJT8X59IoAX_bdZcV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXA5mZuPLYJBBWf5pjTIalKDhvlKuGagmycBoMAdhiYA&oe=649B2C30&_nc_sid=f4eaf9,5494,65,"The passion to shape the future runs deep for NBA player @spidadmitchell. So together, we outfitted the Children’s Village in Dobbs Ferry, NY with new tech and an entire STEM curriculum.",,1666634530,24-10-2022 21:02:10,https://www.instagram.com/p/CkGxVNZpRZt/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312583742_586543713267433_8084135421438619299_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=csYJT8X59IoAX_bdZcV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDXA5mZuPLYJBBWf5pjTIalKDhvlKuGagmycBoMAdhiYA&oe=649B2C30&_nc_sid=f4eaf9
microsoft,524549267,2956267163492850927,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312829856_3242929069355686_3601742500882766161_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=lIfwygDa8OAAX-YZoya&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCz5mIyj10u4cxdDsP9odMeNQK3HsJsZtVzRTvlq8eBHA&oe=649CC8AB&_nc_sid=f4eaf9,5494,65,"The passion to shape the future runs deep for NBA player @spidadmitchell. So together, we outfitted the Children’s Village in Dobbs Ferry, NY with new tech and an entire STEM curriculum.",,1666634530,24-10-2022 21:02:10,https://www.instagram.com/p/CkGxVNZpRZt/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312829856_3242929069355686_3601742500882766161_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=lIfwygDa8OAAX-YZoya&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCz5mIyj10u4cxdDsP9odMeNQK3HsJsZtVzRTvlq8eBHA&oe=649CC8AB&_nc_sid=f4eaf9
microsoft,524549267,2956267163576956011,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312374468_1182152449063305_3508069380320869882_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FB0EANCsX8IAX-kbf4z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBTvax13iJSRlTqEgeviQ6Doc0NHBWDb8LMkkLB-FnkKw&oe=649C092F&_nc_sid=f4eaf9,5494,65,"The passion to shape the future runs deep for NBA player @spidadmitchell. So together, we outfitted the Children’s Village in Dobbs Ferry, NY with new tech and an entire STEM curriculum.",,1666634530,24-10-2022 21:02:10,https://www.instagram.com/p/CkGxVNZpRZt/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312374468_1182152449063305_3508069380320869882_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=FB0EANCsX8IAX-kbf4z&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBTvax13iJSRlTqEgeviQ6Doc0NHBWDb8LMkkLB-FnkKw&oe=649C092F&_nc_sid=f4eaf9
microsoft,524549267,2953308052124348994,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306097847_181860074359701_7367460800608271719_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=RrTta2CSUJwAX_GAfbT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA-nvzhqMqfNgUgMw38pmP0hEFpvKVncnd5MqA9aFxXHQ&oe=649BBE5D&_nc_sid=f4eaf9,22672,418,Trick-or-treat. Drop a 🎃 in our replies just because.,,1666281776,20-10-2022 19:02:56,https://www.instagram.com/p/Cj8QgavLDJC/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306097847_181860074359701_7367460800608271719_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=RrTta2CSUJwAX_GAfbT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKf8CLFaFx9Lpv4NiedHbO3ByA7VnEejjC6lsvU3rP1w&oe=649BBE5D&_nc_sid=f4eaf9
dinaashersmith,176840357,2951932188970465487,True,https://scontent-dfw5-2.cdninstagram.com/v/t50.2886-16/10000000_1745472705839066_3187140277156919525_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=t2d482PGO7cAX97takm&edm=APU89FABAAAA&vs=5593077124117539_2217910714&_nc_vs=HBksFQAYJEdJQ1dtQURhdjVpSWZ6TUdBT1U0UnlVeS16b3NicV9FQUFBRhUAAsgBABUAGCRHTG9SbkJMak04bWZPcW9FQUpQUVdZMVZ3T1lUYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm6IDKl7XNuj8VAigCQzMsF0BJzMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfBJEMAsHnqi5EzYWl3hXhRPKKnrhpGSFQRHVokjttRbAQ&oe=64989BDA&_nc_sid=f4eaf9,43366,229,"If you don’t already know, I am a huge History nerd and even got my degree in it at King’s. ⁣
⁣
I firmly believe that to understand where we are today and to move towards a better future we have to have a firm grasp of the past and the events that led us to where we are, and who we are, today. ⁣
⁣
So, when @microsoft asked me to experience the ‘Ancient Olympia: Common Grounds’ exhibition at the Athens Olympic Museum, I couldn’t say no, and truly had the most amazing time! ⁣
⁣
I remember watching Kelly Holmes and the men’s 4x100m at the Athens Games in 2004 and it was at that moment I knew that I wanted to compete in the games - to be part of that community and legacy of sporting excellence that started thousands of years ago. ⁣
⁣
Putting on the Microsoft HoloLens 2 instantly immersed me into Ancient Olympia where it stood 2,000 years ago 🤯 The mixed reality technology brought to life the ancient running track (which looked very long - deffo like over 200m in a straight line 😮‍💨 - would not have been amused if that was my discipline lol), the Statue of Zeus, and I even got to hold some of the structures in the palm of my hand! ⁣
⁣
It was amazing to have been transported to the ancient origins of the modern Games; a UNESCO world heritage site 🥹⁣
⁣
My 8 year old self loved it, the History nerd in me loved it, and of course as a professional athlete and medalist, I felt so very connected to the roots of what we do and our place in History. Grateful for an incredible experience that meant so much to me ❤️ #microsoftpartner",,1666117906,18-10-2022 21:31:46,https://www.instagram.com/p/Cj3Xq-UoDjP/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/312002154_149841501087381_2984306227788303716_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=20uNeqSi-jEAX_egyu5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-gkWUpi6fM0mhOvZNvyWNGUvgxd6TW0LvKiJisUJp7g&oe=6498CF17&_nc_sid=f4eaf9
oreo,266689531,2951796664743621270,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/311847928_1107205906833875_6656080836459953545_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1r-_zJ7JmkEAX8x-09X&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBDnRx_KJqqlk1wAG5-8GA7e9_blEqGlB7bG_MnarKKUQ&oe=649CB5F0&_nc_sid=f4eaf9,11773,135,"Don’t circle back on your snack break, take it now! OREO is teaming up with Microsoft to loop everybody into the snack breaks they need. 
 
Visit https://www.oreo.com/thinvite to sign up for THINVITE, a 15-minute calendar hold, perfect for anyone looking to press paws on a stressful workday 💻✉️ Order your limited-edition OREO THINS Snack Break Expansion Cookie Pack (while supplies last ‼️), featuring snack-size packs and tips from your favorite virtual assistant for when that mid-day slump hits 😉",,1666101605,18-10-2022 17:00:05,https://www.instagram.com/p/Cj2421jOfKW/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/311847928_1107205906833875_6656080836459953545_n.jpg?stp=c0.159.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1r-_zJ7JmkEAX8x-09X&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCiI8hLVCwRHRjEcF9AXVOEpq2AvCBy9KznEgthwrfM4A&oe=649CB5F0&_nc_sid=f4eaf9
oreo,266689531,2951071884960326236,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/311780644_540689414549845_5329366129426176860_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GfdppNQm5mMAX9B_VOj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-2hE3u5Vy0gNwyfyXwv7Czybqext4kxJIpxoNpfIgVg&oe=649C0F35&_nc_sid=f4eaf9,23879,157,POV: Procrastinating when the mid-day slump hits 📎 Block off your calendar at 10 am ET tomorrow for a special announcement 👀,,1666015204,17-10-2022 17:00:04,https://www.instagram.com/p/Cj0UD5xs-Jc/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/311780644_540689414549845_5329366129426176860_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GfdppNQm5mMAX9B_VOj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfALCArtQW0I-gjhF4Bd0e2Nnmy3oCcop_PQvMuezwvi5g&oe=649C0F35&_nc_sid=f4eaf9
microsoft,524549267,2948281658314651435,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/311595125_152885670777030_8282275384808225242_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=gfMFiI39aM0AX9x7O_y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAahGgDdw2zfOe902s6pVz4tfRijnuTeCikKNnHQquOpQ&oe=649CE346&_nc_sid=f4eaf9,21454,189,Tap the ❤️ if you also love this rendition of the logo.,,1665682583,13-10-2022 20:36:23,https://www.instagram.com/p/CjqZowtpPcr/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/311595125_152885670777030_8282275384808225242_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=gfMFiI39aM0AX9x7O_y&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC3OcqpUYOwK2YsiEIE0SwpXUB3ju0-zovm6xb5FSCCKg&oe=649CE346&_nc_sid=f4eaf9
microsoft,524549267,2946890758808152133,True,https://scontent-dfw5-1.cdninstagram.com/v/t50.2886-16/310808067_115116378038387_5462355908472642737_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ilO9lFRkOEgAX9QF1m0&edm=APU89FABAAAA&vs=685906952932273_323721274&_nc_vs=HBksFQAYJEdBT09oaEp6SU5LZXNtZ0FBTEdjUkFuQ0w4NUxicV9FQUFBRhUAAsgBABUAGCRHSVBQZ2hLWUQ1dm9KclVBQU9IMXd2SDdDN3RXYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmpunc1Y%2BelkAVAigCQzMsF0Akd0vGp%2B%2BeGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfBXoSWgC9AZuabrSxgyk_awWUxz2px0dleQsegYTUKQRg&oe=6498AB0C&_nc_sid=f4eaf9,57201,299,"The 40th anniversary of Flight Simulator is just around the corner. 👀 Nov 11 2022. 
#Aviation #FlightSim #FlightSimulator",,1665517024,11-10-2022 22:37:04,https://www.instagram.com/p/CjldYgmpChF/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/311068974_618126286530928_5713700979900507741_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=yQ3Xh7R34eIAX-SqTkY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAhXRn9TsWQfjIz4Df1AR_VxMjbxgXvHinv9DQ2OOAIxA&oe=64986883&_nc_sid=f4eaf9
microsoft,524549267,2942456937971481860,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310447233_426697116288352_844208717084498350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qgz9RCxt1nYAX9vVWgW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDGQYhV480Z5s4wJGEezmtQc22kVpKJYmU54YGGKtpOng&oe=649AF50B&_nc_sid=f4eaf9,18143,147,"On top of the Microsoft Silicon Valley campus sits a 3-acre “living” roof. It was created to help expand various biological habitats into the workplace, with careful consideration of native and adapted plant species to encourage biodiversity of wildlife. 🌿🌱",,1664988222,05-10-2022 19:43:42,https://www.instagram.com/p/CjVtP7KrH0E/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310447233_426697116288352_844208717084498350_n.jpg?stp=c177.0.711.711a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qgz9RCxt1nYAX9vVWgW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQVSDJbr4XpfwSQjW9ZiMQr6HvurKNMqW2ojk9rfTcUA&oe=649AF50B&_nc_sid=f4eaf9
microsoft,524549267,2942456931176767258,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310447233_426697116288352_844208717084498350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qgz9RCxt1nYAX9vVWgW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDGQYhV480Z5s4wJGEezmtQc22kVpKJYmU54YGGKtpOng&oe=649AF50B&_nc_sid=f4eaf9,18143,147,"On top of the Microsoft Silicon Valley campus sits a 3-acre “living” roof. It was created to help expand various biological habitats into the workplace, with careful consideration of native and adapted plant species to encourage biodiversity of wildlife. 🌿🌱",,1664988222,05-10-2022 19:43:42,https://www.instagram.com/p/CjVtP7KrH0E/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310447233_426697116288352_844208717084498350_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=qgz9RCxt1nYAX9vVWgW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDGQYhV480Z5s4wJGEezmtQc22kVpKJYmU54YGGKtpOng&oe=649AF50B&_nc_sid=f4eaf9
microsoft,524549267,2942456931126514034,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310577774_1177672939762228_5262173004486527643_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=WdJ8RB7mO9wAX9hVvhx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDkY7LelDxDrPIsalMIhViI_tUEshn7tgmuzsdTVn1EKw&oe=649B65EC&_nc_sid=f4eaf9,18143,147,"On top of the Microsoft Silicon Valley campus sits a 3-acre “living” roof. It was created to help expand various biological habitats into the workplace, with careful consideration of native and adapted plant species to encourage biodiversity of wildlife. 🌿🌱",,1664988222,05-10-2022 19:43:42,https://www.instagram.com/p/CjVtP7KrH0E/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310577774_1177672939762228_5262173004486527643_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=WdJ8RB7mO9wAX9hVvhx&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDkY7LelDxDrPIsalMIhViI_tUEshn7tgmuzsdTVn1EKw&oe=649B65EC&_nc_sid=f4eaf9
microsoft,524549267,2942456931092912076,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310530809_773880217238390_8781738672108469183_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=p4jOHJX4gEkAX8s1TqU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbvbgE9jP29PuIFw_Qaw6pJT_lERkoJd5D5BQeYcR48A&oe=649C06CD&_nc_sid=f4eaf9,18143,147,"On top of the Microsoft Silicon Valley campus sits a 3-acre “living” roof. It was created to help expand various biological habitats into the workplace, with careful consideration of native and adapted plant species to encourage biodiversity of wildlife. 🌿🌱",,1664988222,05-10-2022 19:43:42,https://www.instagram.com/p/CjVtP7KrH0E/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/310530809_773880217238390_8781738672108469183_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=p4jOHJX4gEkAX8s1TqU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCbvbgE9jP29PuIFw_Qaw6pJT_lERkoJd5D5BQeYcR48A&oe=649C06CD&_nc_sid=f4eaf9
microsoft,524549267,2932317450748097394,False,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/308028022_796159998251778_5660063218934947953_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=8mLfac5F5ZAAX_m8BgV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBdKkAAkH8wEHDysenzPIFAt0YHUKDZCbSjyyLj0j5EBQ&oe=649C798B&_nc_sid=f4eaf9,37804,884,Like this post if it’s happened to you.,,1663779506,21-09-2022 19:58:26,https://www.instagram.com/p/Cixry90hPNy/,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/308028022_796159998251778_5660063218934947953_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=106&_nc_ohc=8mLfac5F5ZAAX_m8BgV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDOVOro8TqnF1xLFny0fjDSLhifpTt6r2Hpz0hrDQU2kQ&oe=649C798B&_nc_sid=f4eaf9
microsoft,524549267,2927961840722864774,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306584412_106709502120949_1873842387723441803_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=l1U5zAU5UBcAX9LY90r&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCIP0T3QgrViRvWOE3fI7iWQmJ7WRXWrVxlBFdm7wQ5QA&oe=649C5E94&_nc_sid=f4eaf9,11859,264,The controller of a generation.,,1663260272,15-09-2022 19:44:32,https://www.instagram.com/p/CiiNcf4L2qG/,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/306584412_106709502120949_1873842387723441803_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=l1U5zAU5UBcAX9LY90r&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCIP0T3QgrViRvWOE3fI7iWQmJ7WRXWrVxlBFdm7wQ5QA&oe=649C5E94&_nc_sid=f4eaf9
microsoft,524549267,2927318957149307434,True,https://instagram.fosu2-1.fna.fbcdn.net/v/t50.2886-16/305904494_1281475302680330_5742396200284566185_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=7nCZJUhl_uYAX8DkFO9&edm=APU89FABAAAA&vs=462187962627880_1634984756&_nc_vs=HBksFQAYJEdHNjdPeElLWnpTNGZvMEVBS215ZzIzckZyRlBicV9FQUFBRhUAAsgBABUAGCRHRHBGU0JLWWNOWGVlTGtEQUVvRS1vd1ZxNms2YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmxK%2FB1Ieh6UAVAigCQzMsF0AeQ5WBBiTdGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfCB4BjvjIub3ThDweq895Yrh7V8KztOKCPC9808t54E6A&oe=6498D5AA&_nc_sid=f4eaf9,18560,232,"Get the party started before you even pick up the call. cc @candymoore.mp3 

To swap to the Remix ringtone, go to settings > calls > ringtones.",,1663183761,14-09-2022 22:29:21,https://www.instagram.com/p/Cif7RT5JsIq/,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/306615964_754149869209164_3422487455402555523_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=e0vF-8N3W5oAX87otXZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB30WkXYxRUm4p3NgZoB-BR1_rEGNAMjVOpGpzxpKcMJw&oe=6498A9B2&_nc_sid=f4eaf9
microsoft,524549267,2926524535973193997,False,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/306390115_386540727006518_4853227444029702692_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nJk_himkt40AX_08jUS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBoNGYRDfdBMuGcI1HhMvBG3GR0LRn8HtCi8ZiIKJijkQ&oe=649B8810&_nc_sid=f4eaf9,8383,99,"Me to me: you’re doing great, sweetie.",,1663088932,13-09-2022 20:08:52,https://www.instagram.com/p/CidGo9hJakN/,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/306390115_386540727006518_4853227444029702692_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nJk_himkt40AX_08jUS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAj8by-3ffKlZmpyb0qhri83J227CRrZ9U6DE5MKtkNQw&oe=649B8810&_nc_sid=f4eaf9
microsoft,524549267,2922175164150840624,False,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/305860803_473912184381821_1793625877836962518_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sZ0jq2MriCwAX_0FEHb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDnnjvcsJfUInlvwAmENcchODlnbXgLvNVGFDioQr4GUw&oe=649BF37E&_nc_sid=f4eaf9,11205,173,"Dark mode Outlook, Word, and PowerPoint. Please and thanks.",,1662570447,07-09-2022 20:07:27,https://www.instagram.com/p/CiNptRWrf0w/,https://instagram.fosu2-1.fna.fbcdn.net/v/t51.2885-15/305860803_473912184381821_1793625877836962518_n.jpg?stp=c47.0.881.881a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fosu2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=sZ0jq2MriCwAX_0FEHb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDwGDMqCdtSzScEL5mAt5CThOAu_Qp8i1iQhGAb4XsAvg&oe=649BF37E&_nc_sid=f4eaf9
